Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Order Date,Month,Year,Quarter,Stock_Level,Reorder_Point,Shelf_Life_Days,Days_To_Expiry,Near_Expiry,Low_Stock,Profit_Margin,Is_Anomaly,Anomaly_Score
Standard Class,Home Office,United States,Seattle,Washington,98105,West,Furniture,Tables,1137.75,5,0.0,250.305,2017-08-28,8,2017,3,73,18,1825,1684,0,0,22.0,0,1
Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Binders,99.68,5,0.2,32.396,2017-08-28,8,2017,3,387,120,730,589,0,0,32.5,0,1
Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Art,5.56,2,0.0,1.4456,2017-08-28,8,2017,3,325,105,365,190,0,0,26.0,0,1
Second Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Storage,85.52,2,0.0,22.2352,2015-01-02,1,2015,1,207,66,1095,-38,1,0,26.0,0,1
Second Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Art,9.84,3,0.0,2.6568,2015-01-02,1,2015,1,338,105,365,-751,1,0,27.0,0,1
Second Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Paper,20.04,3,0.0,9.6192,2015-01-02,1,2015,1,491,150,730,-364,1,0,48.0,0,1
Second Class,Consumer,United States,New York City,New York,10024,East,Technology,Phones,631.96,4,0.0,303.3408,2015-10-09,10,2015,4,156,45,540,-312,1,0,48.0,0,1
Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,23.92,4,0.0,10.764,2015-10-09,10,2015,4,501,150,730,-102,1,0,44.99999999999999,0,1
Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,90.24,6,0.0,41.5104,2014-12-13,12,2014,4,525,150,730,-416,1,0,46.0,0,1
Standard Class,Consumer,United States,Jamestown,New York,14701,East,Technology,Phones,4548.81,7,0.0,1228.1787,2014-11-19,11,2014,4,160,45,540,-639,1,0,26.999999999999996,1,-1
Second Class,Consumer,United States,Houston,Texas,77095,Central,Furniture,Tables,300.93,5,0.3,-34.392,2016-09-10,9,2016,3,88,18,1825,1324,0,0,-11.428571428571429,0,1
Second Class,Consumer,United States,Houston,Texas,77095,Central,Technology,Phones,719.96,5,0.2,53.997,2016-09-10,9,2016,3,122,45,540,58,0,0,7.5,0,1
Standard Class,Consumer,United States,Mishawaka,Indiana,46544,Central,Furniture,Chairs,647.84,8,0.0,32.392,2014-06-16,6,2014,2,77,24,1825,495,0,0,5.0,0,1
Standard Class,Home Office,United States,San Diego,California,92037,West,Office Supplies,Storage,64.17,3,0.0,18.6093,2015-09-26,9,2015,3,199,66,1095,240,0,0,29.000000000000004,0,1
Standard Class,Home Office,United States,San Diego,California,92037,West,Office Supplies,Envelopes,124.46,2,0.0,58.4962,2015-09-26,9,2015,3,470,135,365,-502,1,0,47.0,0,1
Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Binders,9.584,1,0.2,3.3544,2016-05-19,5,2016,2,404,120,730,136,0,0,35.0,0,1
First Class,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Envelopes,37.608,3,0.2,12.6927,2017-06-22,6,2017,2,448,135,365,164,0,0,33.75,0,1
First Class,Corporate,United States,Skokie,Illinois,60076,Central,Office Supplies,Paper,12.224,2,0.2,4.4312,2017-06-17,6,2017,2,523,150,730,534,0,0,36.24999999999999,0,1
First Class,Corporate,United States,Skokie,Illinois,60076,Central,Office Supplies,Binders,2.304,4,0.8,-3.5712,2017-06-17,6,2017,2,384,120,730,501,0,0,-155.00000000000003,0,1
First Class,Corporate,United States,Skokie,Illinois,60076,Central,Office Supplies,Binders,9.36,4,0.8,-16.38,2017-06-17,6,2017,2,402,120,730,479,0,0,-175.0,0,1
Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Labels,7.38,2,0.0,3.4686,2016-11-14,11,2016,4,576,180,365,-46,1,0,47.0,0,1
Second Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,53.72,4,0.0,15.0416,2014-07-25,7,2014,3,201,66,1095,-177,1,0,28.000000000000004,0,1
Second Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Supplies,8187.65,5,0.0,327.506,2014-07-25,7,2014,3,138,36,730,-525,1,0,4.0,1,-1
Second Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,77.92,8,0.0,34.2848,2014-07-25,7,2014,3,199,60,1825,551,0,0,43.99999999999999,0,1
Same Day,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Appliances,32.784,4,0.8,-85.2384,2015-07-02,7,2015,3,90,30,730,-201,1,0,-260.0,1,-1
Standard Class,Corporate,United States,Los Angeles,California,90045,West,Technology,Phones,196.776,3,0.2,14.7582,2017-03-02,3,2017,1,150,45,540,215,0,0,7.5,0,1
Standard Class,Corporate,United States,Los Angeles,California,90045,West,Technology,Accessories,479.94,6,0.0,52.7934,2017-03-02,3,2017,1,207,54,365,42,0,0,11.0,0,1
Standard Class,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Storage,1117.92,4,0.0,55.896,2016-11-18,11,2016,4,213,66,1095,665,0,0,5.0,0,1
First Class,Consumer,United States,Monroe,Louisiana,71203,South,Technology,Accessories,106.5,6,0.0,41.535,2015-04-18,4,2015,2,169,54,365,-625,1,0,38.99999999999999,0,1
Standard Class,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Binders,45.66,5,0.7,-33.484,2017-12-02,12,2017,4,406,120,730,691,0,0,-73.33333333333334,0,1
Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Accessories,95.968,4,0.2,1.1996,2016-11-11,11,2016,4,153,54,365,-70,1,0,1.25,0,1
Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Chairs,47.992,2,0.3,-2.0568,2016-11-11,11,2016,4,77,24,1825,1392,0,0,-4.285714285714286,0,1
Standard Class,Consumer,United States,Bowling Green,Ohio,43402,East,Office Supplies,Storage,264.32,2,0.2,19.824,2014-09-05,9,2014,3,233,66,1095,-134,1,0,7.500000000000001,0,1
Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Envelopes,604.656,9,0.2,204.0714,2014-11-15,11,2014,4,439,135,365,-776,1,0,33.75,0,1
Standard Class,Corporate,United States,Westfield,New Jersey,7090,East,Furniture,Furnishings,129.93,3,0.0,12.993,2017-05-02,5,2017,2,229,60,1825,1554,0,0,10.0,0,1
Standard Class,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Labels,20.16,7,0.0,9.8784,2016-10-15,10,2016,4,593,180,365,-108,1,0,48.99999999999999,0,1
Standard Class,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Labels,29.46,6,0.0,14.4354,2016-10-15,10,2016,4,619,180,365,-99,1,0,49.0,0,1
Standard Class,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Appliances,868.59,3,0.0,251.8911,2016-10-15,10,2016,4,118,30,730,276,0,0,28.999999999999996,0,1
Standard Class,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Paper,12.96,2,0.0,6.2208,2016-10-15,10,2016,4,520,150,730,254,0,0,47.99999999999999,0,1
Standard Class,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Technology,Phones,5.5,1,0.0,1.375,2016-10-15,10,2016,4,151,45,540,95,0,0,25.0,0,1
Standard Class,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Binders,121.6,4,0.0,55.936,2016-10-15,10,2016,4,410,120,730,279,0,0,46.0,0,1
Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Art,42.048,9,0.2,5.256,2015-04-06,4,2015,2,355,105,365,-657,1,0,12.5,0,1
Standard Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Accessories,25.488,2,0.2,4.4604,2015-04-06,4,2015,2,207,54,365,-693,1,0,17.5,0,1
Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,6.9,3,0.8,-12.075,2015-04-06,4,2015,2,422,120,730,-299,1,0,-174.99999999999997,1,-1
Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,9.648,6,0.8,-16.884,2015-04-06,4,2015,2,403,120,730,-323,1,0,-175.0,1,-1
Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Paper,7.968,2,0.2,2.8884,2015-04-06,4,2015,2,505,150,730,-281,1,0,36.25,0,1
Standard Class,Home Office,United States,Fort Lauderdale,Florida,33311,South,Office Supplies,Paper,10.368,2,0.2,3.6288,2014-10-24,10,2014,4,471,150,730,-448,1,0,35.0,0,1
Standard Class,Corporate,United States,Little Rock,Arkansas,72209,South,Office Supplies,Paper,114.2,5,0.0,52.532,2014-08-17,8,2014,3,484,150,730,-524,1,0,46.0,0,1
Standard Class,Corporate,United States,Little Rock,Arkansas,72209,South,Office Supplies,Binders,17.96,4,0.0,8.2616,2014-08-17,8,2014,3,403,120,730,-513,1,0,46.0,0,1
Standard Class,Corporate,United States,Little Rock,Arkansas,72209,South,Office Supplies,Fasteners,12.67,7,0.0,4.5612,2014-08-17,8,2014,3,705,210,365,-889,1,0,36.00000000000001,0,1
Standard Class,Corporate,United States,Little Rock,Arkansas,72209,South,Technology,Accessories,339.96,4,0.0,122.3856,2014-08-17,8,2014,3,155,54,365,-919,1,0,36.0,0,1
Second Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,1801.632,6,0.2,-337.806,2017-08-15,8,2017,3,228,66,1095,933,0,0,-18.749999999999996,1,-1
First Class,Corporate,United States,La Quinta,California,92253,West,Technology,Accessories,46.32,4,0.0,18.0648,2015-09-06,9,2015,3,191,54,365,-482,1,0,39.0,0,1
Second Class,Consumer,United States,Cleveland,Ohio,44105,East,Furniture,Chairs,181.986,2,0.3,-54.5958,2015-01-27,1,2015,1,100,24,1825,742,0,0,-30.0,0,1
Second Class,Consumer,United States,Cleveland,Ohio,44105,East,Technology,Phones,431.976,4,0.4,-100.7944,2015-01-27,1,2015,1,170,45,540,-565,1,0,-23.333333333333332,0,1
Second Class,Consumer,United States,Cleveland,Ohio,44105,East,Technology,Phones,155.37,1,0.4,-36.253,2015-01-27,1,2015,1,177,45,540,-573,1,0,-23.333333333333332,0,1
Same Day,Corporate,United States,San Francisco,California,94122,West,Furniture,Chairs,1348.704,6,0.2,-219.1644,2015-07-16,7,2015,3,103,24,1825,927,0,0,-16.25,0,1
Same Day,Corporate,United States,San Francisco,California,94122,West,Furniture,Chairs,700.152,3,0.2,78.7671,2015-07-16,7,2015,3,61,24,1825,879,0,0,11.249999999999998,0,1
Standard Class,Corporate,United States,Scottsdale,Arizona,85254,West,Furniture,Furnishings,111.888,7,0.2,22.3776,2016-04-30,4,2016,2,172,60,1825,1206,0,0,20.0,0,1
Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,143.952,3,0.2,14.3952,2014-09-26,9,2014,3,114,30,730,-511,1,0,10.0,0,1
Standard Class,Home Office,United States,Malden,Massachusetts,2148,East,Furniture,Bookcases,173.94,3,0.0,13.9152,2016-09-08,9,2016,3,57,21,1825,1313,0,0,8.0,0,1
Standard Class,Home Office,United States,Malden,Massachusetts,2148,East,Office Supplies,Labels,14.76,4,0.0,6.9372,2016-09-08,9,2016,3,609,180,365,-155,1,0,47.0,0,1
Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Storage,205.92,4,0.0,2.0592,2017-04-16,4,2017,2,210,66,1095,809,0,0,1.0000000000000002,0,1
Standard Class,Consumer,United States,San Jose,California,95123,West,Furniture,Bookcases,102.833,1,0.15,-6.049,2017-04-16,4,2017,2,54,21,1825,1531,0,0,-5.882352941176471,0,1
Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Art,2.304,1,0.2,0.2592,2015-08-16,8,2015,3,352,105,365,-518,1,0,11.25,0,1
Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Technology,Phones,1879.96,5,0.2,211.4955,2015-08-16,8,2015,3,154,45,540,-384,1,0,11.249999999999998,0,1
Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Paper,313.024,8,0.2,105.6456,2015-08-16,8,2015,3,495,150,730,-190,1,0,33.75,0,1
Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Labels,5.04,2,0.2,1.764,2015-08-16,8,2015,3,577,180,365,-540,1,0,35.0,0,1
Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Furniture,Furnishings,821.88,6,0.0,213.6888,2017-11-19,11,2017,4,205,60,1825,1743,0,0,26.0,0,1
Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Binders,21.96,2,0.0,10.7604,2017-11-19,11,2017,4,417,120,730,662,0,0,49.0,0,1
Standard Class,Home Office,United States,Columbia,South Carolina,29203,South,Office Supplies,Paper,25.92,4,0.0,12.4416,2016-09-14,9,2016,3,499,150,730,230,0,0,47.99999999999999,0,1
Standard Class,Consumer,United States,Tallahassee,Florida,32303,South,Technology,Phones,705.544,7,0.2,70.5544,2016-08-15,8,2016,3,142,45,540,-4,1,0,10.0,0,1
Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,50.0,2,0.0,12.0,2015-09-26,9,2015,3,191,54,365,-463,1,0,24.0,0,1
Standard Class,Corporate,United States,Houston,Texas,77070,Central,Furniture,Furnishings,51.712,8,0.6,-32.32,2016-10-08,10,2016,4,213,60,1825,1326,0,0,-62.5,0,1
Standard Class,Corporate,United States,Coral Springs,Florida,33065,South,Office Supplies,Appliances,6.992,2,0.2,0.5244,2015-03-24,3,2015,1,83,30,730,-291,1,0,7.5,0,1
Standard Class,Consumer,United States,Orem,Utah,84057,West,Furniture,Bookcases,1406.86,7,0.0,140.686,2015-05-31,5,2015,2,53,21,1825,823,0,0,10.0,0,1
Standard Class,Consumer,United States,Orem,Utah,84057,West,Office Supplies,Labels,15.75,5,0.0,7.56,2015-05-31,5,2015,2,571,180,365,-620,1,0,48.0,0,1
Standard Class,Consumer,United States,Orem,Utah,84057,West,Office Supplies,Storage,323.1,2,0.0,61.389,2015-05-31,5,2015,2,244,66,1095,138,0,0,19.0,0,1
Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Labels,9.216,4,0.2,3.3408,2015-12-25,12,2015,4,606,180,365,-382,1,0,36.25000000000001,0,1
Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,10.368,2,0.2,3.6288,2015-12-25,12,2015,4,474,150,730,-52,1,0,35.0,0,1
Second Class,Corporate,United States,New York City,New York,10009,East,Technology,Accessories,15.02,1,0.0,2.7036,2015-03-17,3,2015,1,187,54,365,-695,1,0,18.0,0,1
Second Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Storage,33.82,2,0.0,9.1314,2015-03-17,3,2015,1,234,66,1095,47,0,0,26.999999999999996,0,1
First Class,Consumer,United States,Bowling Green,Kentucky,42104,South,Technology,Accessories,71.0,4,0.0,27.69,2017-12-21,12,2017,4,190,54,365,325,0,0,39.0,0,1
Second Class,Consumer,United States,Bellingham,Washington,98226,West,Office Supplies,Binders,25.12,5,0.2,7.85,2017-11-01,11,2017,4,423,120,730,640,0,0,31.25,0,1
Second Class,Consumer,United States,Bellingham,Washington,98226,West,Furniture,Tables,2665.62,9,0.0,239.9058,2017-11-01,11,2017,4,89,18,1825,1725,0,0,9.0,1,-1
Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,478.08,8,0.0,133.8624,2017-09-07,9,2017,3,236,66,1095,950,0,0,28.000000000000004,0,1
Same Day,Corporate,United States,Newark,Ohio,43055,East,Technology,Phones,164.388,2,0.4,-35.6174,2017-12-27,12,2017,4,133,45,540,512,0,0,-21.666666666666668,0,1
Same Day,Corporate,United States,Newark,Ohio,43055,East,Office Supplies,Art,13.248,4,0.2,3.6432,2017-12-27,12,2017,4,375,105,365,312,0,0,27.500000000000004,0,1
Standard Class,Home Office,United States,Woodstock,Illinois,60098,Central,Office Supplies,Art,2.912,2,0.2,0.91,2017-07-16,7,2017,3,358,105,365,198,0,0,31.25,0,1
Second Class,Consumer,United States,Carrollton,Texas,75007,Central,Technology,Accessories,1399.944,7,0.2,52.4979,2016-08-12,8,2016,3,174,54,365,-195,1,0,3.75,0,1
Standard Class,Home Office,United States,Lafayette,Indiana,47905,Central,Furniture,Furnishings,526.45,5,0.0,31.587,2017-07-09,7,2017,3,189,60,1825,1594,0,0,6.0,0,1
Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Envelopes,16.23,3,0.0,7.9527,2014-11-22,11,2014,4,421,135,365,-810,1,0,49.0,0,1
Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,319.9,5,0.0,156.751,2014-11-22,11,2014,4,408,120,730,-405,1,0,49.00000000000001,0,1
Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Envelopes,11.36,2,0.0,5.3392,2014-11-22,11,2014,4,425,135,365,-785,1,0,47.0,0,1
Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Appliances,675.12,3,0.0,290.3016,2014-11-22,11,2014,4,86,30,730,-433,1,0,43.0,0,1
Standard Class,Home Office,United States,Alexandria,Virginia,22304,South,Furniture,Furnishings,62.82,3,0.0,30.7818,2014-01-26,1,2014,1,228,60,1825,336,0,0,49.0,0,1
Standard Class,Home Office,United States,Alexandria,Virginia,22304,South,Office Supplies,Storage,489.92,8,0.0,0.0,2014-01-26,1,2014,1,214,66,1095,-377,1,0,0.0,0,1
Standard Class,Home Office,United States,Alexandria,Virginia,22304,South,Office Supplies,Paper,19.44,3,0.0,9.3312,2014-01-26,1,2014,1,526,150,730,-710,1,0,48.00000000000001,0,1
Standard Class,Home Office,United States,Alexandria,Virginia,22304,South,Office Supplies,Paper,16.68,2,0.0,8.34,2014-01-26,1,2014,1,497,150,730,-755,1,0,50.0,0,1
Standard Class,Home Office,United States,Alexandria,Virginia,22304,South,Technology,Phones,155.35,13,0.0,0.0,2014-01-26,1,2014,1,121,45,540,-920,1,0,0.0,0,1
Standard Class,Home Office,United States,Alexandria,Virginia,22304,South,Furniture,Furnishings,12.42,3,0.0,4.4712,2014-01-26,1,2014,1,204,60,1825,383,0,0,36.0,0,1
Standard Class,Home Office,United States,Alexandria,Virginia,22304,South,Technology,Phones,187.98,2,0.0,52.6344,2014-01-26,1,2014,1,156,45,540,-915,1,0,28.000000000000004,0,1
Standard Class,Corporate,United States,Haltom City,Texas,76117,Central,Office Supplies,Envelopes,6.608,2,0.2,2.1476,2015-11-03,11,2015,4,424,135,365,-456,1,0,32.50000000000001,0,1
Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,248.57,7,0.0,67.1139,2017-06-30,6,2017,2,190,66,1095,867,0,0,27.0,0,1
Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,22.23,1,0.0,9.7812,2017-06-30,6,2017,2,209,60,1825,1594,0,0,44.0,0,1
Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Storage,5.98,1,0.0,1.0166,2016-05-05,5,2016,2,201,66,1095,491,0,0,17.0,0,1
Standard Class,Home Office,United States,Los Angeles,California,90004,West,Technology,Phones,246.168,3,0.2,21.5397,2016-05-05,5,2016,2,175,45,540,-72,1,0,8.75,0,1
Standard Class,Consumer,United States,Wheeling,Illinois,60090,Central,Furniture,Furnishings,14.136,2,0.6,-7.7748,2016-09-08,9,2016,3,205,60,1825,1328,0,0,-55.00000000000001,0,1
Standard Class,Consumer,United States,Wheeling,Illinois,60090,Central,Furniture,Tables,601.47,3,0.5,-300.735,2016-09-08,9,2016,3,74,18,1825,1295,0,0,-50.0,1,-1
Second Class,Corporate,United States,Summerville,South Carolina,29483,South,Technology,Phones,79.1,2,0.0,39.55,2017-11-24,11,2017,4,142,45,540,486,0,0,50.0,0,1
Second Class,Corporate,United States,Summerville,South Carolina,29483,South,Office Supplies,Binders,327.84,8,0.0,157.3632,2017-11-24,11,2017,4,416,120,730,659,0,0,48.00000000000001,0,1
Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Envelopes,180.96,2,0.0,81.432,2017-05-13,5,2017,2,450,135,365,75,0,0,45.0,0,1
Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Binders,914.97,3,0.0,411.7365,2017-05-13,5,2017,2,380,120,730,460,0,0,44.99999999999999,0,1
Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Technology,Phones,587.97,3,0.0,158.7519,2017-05-13,5,2017,2,129,45,540,265,0,0,27.0,0,1
Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Storage,530.34,2,0.0,95.4612,2017-05-13,5,2017,2,192,66,1095,861,0,0,18.0,0,1
Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,14.94,3,0.0,7.3206,2017-05-13,5,2017,2,523,150,730,491,0,0,49.0,0,1
Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Appliances,121.94,2,0.0,35.3626,2017-04-23,4,2017,2,83,30,730,439,0,0,29.000000000000004,0,1
